	Choanocyte	Archaeocyte	Pinacocyte
Aqu2.1.36534_001	0.570363681	0.815768854	0.861975146
Aqu2.1.36536_001	0.81397801	0.887034118	1.159788297
Aqu2.1.36537_001	2.899109485	3.706256069	3.5495384
Aqu2.1.36538_001	0.532351909	0.350724222	1.20283093
Aqu2.1.36539_001	2.862080455	4.46154656	4.803571013
Aqu2.1.36540_001	3.272264248	4.294848656	3.472243218
Aqu2.1.36541_001	1.619308212	1.351986066	0.814215927
Aqu2.1.36543_001	3.782730037	1.156283772	1.171826648
Aqu2.1.36544_001	3.180666295	3.812160233	2.572473236
Aqu2.1.36545_001	5.234730036	3.525478745	4.245189455
Aqu2.1.36546_001	0.757457706	1.187986592	1.486773595
Aqu2.1.36547_001	3.830779986	2.965948259	5.135254315
Aqu2.1.36548_001	1.544466707	2.264536595	2.017335171
Aqu2.1.36549_001	3.78708861	5.27528692	3.783336999
Aqu2.1.36550_001	1.663883185	2.907233989	3.796147359
Aqu2.1.36551_001	2.659668939	3.409659963	3.080404674
Aqu2.1.36553_001	4.836069716	6.907881383	5.805281765
Aqu2.1.36554_001	2.390085305	4.012868115	3.581343146
Aqu2.1.36555_001	0.851589861	2.54505869	0.835435605
Aqu2.1.36556_001	7.431057219	5.619840069	5.759606487
Aqu2.1.36558_001	1.741607953	2.724956051	2.402494945
Aqu2.1.36559_001	3.106395527	1.892171173	2.23170137
Aqu2.1.36561_001	3.670588722	4.637752435	3.939144593
Aqu2.1.36562_001	1.967849941	2.68295311	3.884010739
Aqu2.1.36563_001	4.942421213	3.849554188	5.846862415
Aqu2.1.36564_001	1.913623175	3.799672893	2.762130958
Aqu2.1.36565_001	5.129496057	4.998001661	6.038026259
Aqu2.1.36566_001	1.433330851	0.905729541	0.623743833
Aqu2.1.36567_001	1.434990574	3.162028773	2.321910282
Aqu2.1.36568_001	2.065190827	4.066250496	2.979113064
Aqu2.1.36569_001	4.667489215	3.633077179	3.043566432
Aqu2.1.36570_001	3.479630886	0.956170198	0.624471241
Aqu2.1.36571_001	4.430635838	0.835478629	0.891330139
Aqu2.1.36573_001	2.922436788	4.680202385	4.865965244
Aqu2.1.36574_001	5.547062469	4.405978193	5.613278533
Aqu2.1.36575_001	1.260429684	0.661703957	1.078638364
Aqu2.1.36576_001	3.629882769	4.346022962	3.81140209
Aqu2.1.36577_001	3.265609031	2.010837019	1.555125806
Aqu2.1.36578_001	7.527103362	7.376438934	7.022372216
Aqu2.1.36579_001	3.598737286	5.426811654	4.635321593
Aqu2.1.36580_001	3.685219391	3.874955298	3.870022018
Aqu2.1.36582_001	1.100802411	2.655927195	1.427754883
Aqu2.1.36583_001	6.98761145	5.449594752	5.755039016
Aqu2.1.36585_001	1.633693707	3.663118149	2.903275984
Aqu2.1.36586_001	1.949526654	2.824809518	2.175548851
Aqu2.1.36587_001	1.090641559	0.954723313	0.921338106
Aqu2.1.36588_001	0.473352313	1.316461967	0.876143519
Aqu2.1.36590_001	5.924802052	5.033476355	4.945742769
Aqu2.1.36591_001	3.973672388	3.278973009	2.734483155
Aqu2.1.36592_001	0.519605619	0.678940275	0.350724222
Aqu2.1.36593_001	3.738341335	4.692591177	3.987503149
Aqu2.1.36594_001	1.569021568	2.727700597	2.293969808
Aqu2.1.36595_001	1.53975684	1.611382911	0.948744586
Aqu2.1.36596_001	0.942119081	1.167199642	1.575263003
Aqu2.1.36597_001	3.326985189	4.057173996	2.719483382
Aqu2.1.36598_001	2.279715154	4.657392553	3.15851266
Aqu2.1.36601_001	1.202496326	0.765719247	0.721602992
Aqu2.1.36604_001	4.62955192	6.51783789	5.744576006
Aqu2.1.36605_001	2.242155021	3.438094975	3.014213892
Aqu2.1.36606_001	6.308912681	5.533623689	6.256245925
Aqu2.1.36607_001	4.477390669	5.495397345	4.253485718
Aqu2.1.36608_001	7.268471669	4.826188344	5.253175908
Aqu2.1.36609_001	1.041503796	0.934164786	1.663840292
Aqu2.1.36610_001	0.438699927	1.291053789	3.186068164
Aqu2.1.36611_001	1.02675557	1.740630838	1.489210719
Aqu2.1.36612_001	5.077487143	5.254464421	5.637802872
Aqu2.1.36613_001	0.739820632	1.23194583	0.636537958
Aqu2.1.36614_001	0.727444788	0.75062152	0.350724222
Aqu2.1.36615_001	4.132381511	2.620756227	2.711636328
Aqu2.1.36616_001	1.107587626	0.690601914	1.178878031
Aqu2.1.36619_001	2.080569774	3.020435915	2.981739517
Aqu2.1.36620_001	1.300558915	3.251048856	2.703764396
Aqu2.1.36621_001	1.374674212	0.88718891	2.686182546
Aqu2.1.36623_001	2.960779509	0.673176357	0.886012912
Aqu2.1.36624_001	6.917203342	3.305639023	5.329974851
Aqu2.1.36625_001	5.911549601	4.196153333	5.244601014
Aqu2.1.36626_001	3.143622781	4.61270956	4.734112429
Aqu2.1.36627_001	3.593117296	2.459208971	1.93460843
Aqu2.1.36628_001	4.294350539	3.564567036	3.876577762
Aqu2.1.36629_001	4.117548786	3.491027372	4.065762066
Aqu2.1.36631_001	1.69053115	1.034446644	1.199450364
Aqu2.1.36632_001	4.438824295	3.744229465	3.816517269
Aqu2.1.36634_001	5.046659541	3.672419602	3.968589682
Aqu2.1.36635_001	4.619807565	3.369559869	3.473614514
Aqu2.1.36636_001	5.594180402	5.63901942	5.69663255
Aqu2.1.36637_001	5.269824107	3.858911416	3.909475812
Aqu2.1.36638_001	1.163989275	0.839946867	0.55913746
Aqu2.1.36639_001	1.81859146	2.654301619	2.682699196
Aqu2.1.36640_001	4.527460309	3.630258139	3.594949391
Aqu2.1.36642_001	3.353115316	4.092277146	4.326283761
Aqu2.1.36666_001	1.188924138	0.913034254	1.090705081
Aqu2.1.36667_001	1.828440129	1.054324995	1.623647022
Aqu2.1.36669_001	1.461146421	1.516598591	1.361181561
Aqu2.1.36675_001	0.601473787	0.603166728	0.350724222
Aqu2.1.36684_001	0.498878231	0.748176961	1.000767757
Aqu2.1.36686_001	1.510509176	1.260885345	0.870925526
Aqu2.1.36691_001	1.778640995	3.636716374	2.799346695
Aqu2.1.36692_001	0.612988237	1.021729593	0.911227426
Aqu2.1.36693_001	3.742246476	4.786503539	4.474315791
Aqu2.1.36694_001	2.523938628	2.760383637	4.051361744
Aqu2.1.36695_001	4.57802055	1.49111868	2.457360128
Aqu2.1.36696_001	4.895763176	4.355114004	4.862956972
Aqu2.1.36697_001	1.846968124	1.581235686	2.215571948
Aqu2.1.36698_001	3.185716017	2.673844764	2.606133211
Aqu2.1.36699_001	5.339656358	4.338566713	4.658198988
Aqu2.1.36700_001	5.656445442	5.452358746	4.939198024
Aqu2.1.36703_001	1.350677032	1.315830157	2.454309347
Aqu2.1.36704_001	1.670762539	1.914192058	1.107317616
Aqu2.1.36705_001	3.491683165	2.832458796	1.782831911
Aqu2.1.36707_001	1.488945465	2.744588077	1.955504846
Aqu2.1.36708_001	1.857089218	1.103469985	2.082577879
Aqu2.1.36713_001	0.654068435	0.64442829	0.886850167
Aqu2.1.36716_001	0.852530228	0.559294677	1.150113158
Aqu2.1.36718_001	1.573589826	0.742661041	0.911227426
Aqu2.1.36719_001	0.985484813	1.229650949	1.462033324
Aqu2.1.36723_001	0.468078445	0.78798289	0.514417516
Aqu2.1.36724_001	0.950116771	0.696326179	1.227844846
Aqu2.1.36726_001	2.281024975	1.65792525	2.580569756
Aqu2.1.36727_001	0.922362603	1.223745998	1.390590355
Aqu2.1.36728_001	1.61425093	0.437977846	0.578145714
Aqu2.1.36734_001	1.488560387	1.742495711	0.757644812
Aqu2.1.36736_001	1.833303645	0.68793518	0.350724222
Aqu2.1.36737_001	1.114909809	0.886558405	1.064151552
Aqu2.1.36738_001	1.454518013	2.107648594	1.508332955
Aqu2.1.36739_001	1.20082626	2.036497074	1.658405397
Aqu2.1.36741_001	2.40940218	0.795752198	0.350724222
Aqu2.1.36742_001	0.849858721	0.709256807	0.747186773
Aqu2.1.36745_001	0.807918356	1.023455642	1.077910955
Aqu2.1.36746_001	0.863743474	1.23078828	1.326035412
Aqu2.1.36747_001	2.459773291	3.417483703	2.798617006
Aqu2.1.36748_001	0.543227364	0.721908594	0.82242644
Aqu2.1.36751_001	1.09635372	0.820016668	0.736438846
Aqu2.1.36752_001	1.701709208	2.318082958	2.435045287
Aqu2.1.36754_001	1.281690798	1.242182149	1.844712927
Aqu2.1.36755_001	0.921177933	0.957637341	1.418027461
Aqu2.1.36758_001	1.686826851	1.36668372	1.422699838
Aqu2.1.36762_001	1.8246965	3.318315875	2.766754638
Aqu2.1.36763_001	1.260514686	0.884370072	1.015487208
Aqu2.1.36764_001	1.770451981	1.312464409	3.363164818
Aqu2.1.36766_001	1.771649455	1.964586238	1.133751975
Aqu2.1.36767_001	2.950930261	1.493771782	2.346568845
Aqu2.1.36768_001	2.600417164	4.333214705	3.462557519
Aqu2.1.36769_001	4.966186441	5.513803787	4.456906231
Aqu2.1.36770_001	3.509464789	3.132610947	3.012064023
Aqu2.1.36771_001	2.006168074	3.884399012	2.671189842
Aqu2.1.36772_001	1.275170422	0.737527416	0.910284977
Aqu2.1.36774_001	4.759776958	6.149981048	5.259199734
Aqu2.1.36775_001	4.721821852	5.779736554	5.187448421
Aqu2.1.36776_001	4.848912475	5.808073197	5.42283157
Aqu2.1.36777_001	2.734695802	2.627148174	4.233113092
Aqu2.1.36779_001	5.513642045	6.366479231	6.494438373
Aqu2.1.36780_001	2.285625452	2.664958578	2.645259993
Aqu2.1.36781_001	1.743108042	2.967717311	1.606676687
Aqu2.1.36783_001	1.073592361	0.741410321	0.55913746
Aqu2.1.36785_001	1.205793721	0.598912532	0.350724222
Aqu2.1.36786_001	1.870885041	1.74051807	0.757644812
Aqu2.1.36787_001	0.483111431	1.053726173	0.350724222
Aqu2.1.36789_001	1.926189861	3.459423531	2.479972363
Aqu2.1.36790_001	2.562666355	3.580395381	3.905247849
Aqu2.1.36791_001	0.736134409	1.251938599	0.972080536
Aqu2.1.36795_001	1.143385383	2.584219105	1.562376222
Aqu2.1.36806_001	2.431829361	1.825898885	1.60859601
Aqu2.1.36808_001	1.424308529	0.513464489	1.078605413
Aqu2.1.36809_001	1.49801746	0.585507385	1.434669418
Aqu2.1.36811_001	2.939737697	3.793285174	3.372363909
Aqu2.1.36812_001	1.391518006	0.917498561	1.683174297
Aqu2.1.36813_001	6.304249263	4.154600594	4.261273383
Aqu2.1.36820_001	0.654068435	1.231670735	0.549231574
Aqu2.1.36822_001	0.93492337	0.482586674	0.624471241
Aqu2.1.36824_001	2.860479821	3.176336446	2.745290692
Aqu2.1.36825_001	3.630283649	1.688300085	1.755079713
Aqu2.1.36826_001	0.790867768	0.5201892	0.787437126
Aqu2.1.36828_001	0.701233306	1.023514262	0.55913746
Aqu2.1.36829_001	0.698528576	2.212312442	2.106121496
Aqu2.1.36832_001	2.127920195	4.194446341	3.820956752
Aqu2.1.36833_001	5.300654244	3.283559178	3.989573511
Aqu2.1.36834_001	5.568159726	5.70348449	6.26382743
Aqu2.1.36837_001	2.367511326	2.331236357	2.039090677
Aqu2.1.36838_001	1.590038656	2.645320807	1.702284148
Aqu2.1.36840_001	2.522529596	3.508965715	3.642695225
Aqu2.1.36841_001	2.961996717	1.4558657	1.30620672
Aqu2.1.36842_001	2.925056248	1.617789719	1.377447278
Aqu2.1.36843_001	3.18459785	3.57363241	3.216380841
Aqu2.1.36844_001	3.522677769	4.608979036	4.093375615
Aqu2.1.36845_001	4.104984085	2.019683208	1.811084372
Aqu2.1.36846_001	1.648011677	1.02769532	1.184780941
Aqu2.1.36847_001	3.622949906	4.624403197	4.241860221
Aqu2.1.36849_001	1.284007966	1.50645477	1.033942957
Aqu2.1.36850_001	3.108709337	1.276274103	0.722830754
Aqu2.1.36851_001	1.064504957	2.838388496	0.71661305
Aqu2.1.36877_001	1.155267118	0.749002343	0.736438846
Aqu2.1.36879_001	0.556685642	0.872101714	0.55913746
Aqu2.1.36880_001	0.578895264	0.83917977	0.350724222
Aqu2.1.36881_001	1.735382669	0.612899593	0.500326654
Aqu2.1.36882_001	2.643529905	0.840232486	1.078448366
Aqu2.1.36903_001	2.136998436	3.379066635	2.577510425
Aqu2.1.36921_001	0.905333378	0.619165387	0.721323094
Aqu2.1.36923_001	1.671870433	1.028593308	0.736438846
Aqu2.1.36924_001	1.07941916	0.506395838	0.350724222
Aqu2.1.36926_001	2.200241631	1.593639488	2.188052447
Aqu2.1.36927_001	1.5821366	0.930292133	1.346997881
Aqu2.1.36940_001	1.327983651	0.91812785	0.350724222
Aqu2.1.36994_001	0.473352313	0.716600928	1.10590409
Aqu2.1.36999_001	1.270850326	0.846718364	1.268350099
Aqu2.1.37000_001	1.316723686	0.695061942	0.804858394
Aqu2.1.37003_001	1.336755307	0.800562838	0.350724222
Aqu2.1.37016_001	0.863935744	0.53082214	0.350724222
Aqu2.1.37019_001	2.743265282	1.063639692	0.832884479
Aqu2.1.37074_001	2.848672561	4.080604122	3.399975507
Aqu2.1.37076_001	1.587209315	3.102758348	2.606423903
Aqu2.1.37077_001	5.166047674	4.483093984	4.739628103
Aqu2.1.37078_001	1.860147048	3.782418742	2.960371135
Aqu2.1.37079_001	7.320868846	9.038570514	8.237616123
Aqu2.1.37080_001	4.531045191	3.292555294	4.463764668
Aqu2.1.37083_001	5.651659578	3.052169282	5.273855469
Aqu2.1.37084_001	5.523697402	2.187641236	2.559126105
Aqu2.1.37085_001	4.538433856	5.051138349	6.624805809
Aqu2.1.37086_001	3.716009965	3.475320791	3.959127537
Aqu2.1.37087_001	1.199886709	2.883971065	2.130219371
Aqu2.1.37088_001	0.468078445	0.587606252	0.936653559
Aqu2.1.37089_001	3.306645096	3.929114946	3.053616776
Aqu2.1.37090_001	0.931700391	0.897238995	0.548679421
Aqu2.1.37091_001	2.786768689	3.304354695	6.553609184
Aqu2.1.37092_001	2.132807149	2.162994236	2.147010873
Aqu2.1.37094_001	3.234843732	3.038171666	2.858480747
Aqu2.1.37095_001	6.964792049	8.532083858	7.647850442
Aqu2.1.37096_001	1.238294432	1.160810322	0.500326654
Aqu2.1.37097_001	3.922823261	6.564623914	5.576057815
Aqu2.1.37098_001	2.527052282	3.702940227	2.80808107
Aqu2.1.37099_001	5.916296556	1.874879374	2.705292013
Aqu2.1.37100_001	4.263913878	3.161721375	2.814264302
Aqu2.1.37101_001	6.093598164	4.28698687	5.119791014
Aqu2.1.37103_001	5.265986177	1.074621859	1.810848988
Aqu2.1.37104_001	3.713179763	4.008493294	3.803523769
Aqu2.1.37105_001	1.890789018	2.290008244	1.275856649
Aqu2.1.37106_001	1.275288285	2.482446712	2.900120893
Aqu2.1.37107_001	2.064003548	3.668042843	1.896327535
Aqu2.1.37108_001	5.017336828	4.298501052	5.810039467
Aqu2.1.37109_001	2.84152634	4.006043284	3.584885291
Aqu2.1.37110_001	3.19182959	4.438849736	5.854625128
Aqu2.1.37112_001	4.683007487	3.940656121	5.300916969
Aqu2.1.37113_001	1.037968667	1.308068516	0.968584638
Aqu2.1.37114_001	1.383265774	1.073837416	1.961343682
Aqu2.1.37115_001	3.066221431	2.910808858	2.56489946
Aqu2.1.37116_001	1.885743753	3.472937493	2.829675771
Aqu2.1.37117_001	5.458789631	6.697063253	5.974621339
Aqu2.1.37119_001	3.43417631	3.841648758	3.355988719
Aqu2.1.37121_001	8.342719836	7.484636579	7.143430686
Aqu2.1.37122_001	2.551850952	4.05406011	3.611099199
Aqu2.1.37123_001	4.217895583	4.826530063	4.309734911
Aqu2.1.37124_001	3.765686686	5.118615551	4.887679116
Aqu2.1.37126_001	3.940041542	5.137240435	4.725115473
Aqu2.1.37127_001	4.747454345	6.81468146	5.853067221
Aqu2.1.37128_001	5.82586757	5.193244077	4.520918416
Aqu2.1.37129_001	6.449705177	1.779020478	2.246245519
Aqu2.1.37130_001	5.490897659	2.233760504	2.790970456
Aqu2.1.37132_001	3.38088518	4.283091588	4.28444636
Aqu2.1.37133_001	3.044993058	4.071419792	3.762079006
Aqu2.1.37134_001	5.487783703	4.370878599	5.012102013
Aqu2.1.37135_001	2.794924674	3.693996072	3.517133087
Aqu2.1.37136_001	1.502468775	1.784477742	1.639753838
Aqu2.1.37137_001	4.621388723	2.306732319	3.717649592
Aqu2.1.37138_001	2.286264927	2.268654854	1.991963811
Aqu2.1.37139_001	0.895989595	0.422740605	2.002707963
Aqu2.1.37140_001	6.917852819	7.521573128	6.922880638
Aqu2.1.37141_001	3.442828114	4.578514067	3.826785278
Aqu2.1.37142_001	1.975022183	0.663611505	1.420035813
Aqu2.1.37143_001	3.589566523	3.050361665	2.57495164
Aqu2.1.37144_001	1.719545992	0.568070051	1.496920057
Aqu2.1.37145_001	4.312195155	3.687593756	3.225346254
Aqu2.1.37146_001	1.1194384	0.84325874	1.515252449
Aqu2.1.37147_001	2.824322672	4.185217936	4.070712671
Aqu2.1.37148_001	3.291062493	4.807095586	4.188054966
Aqu2.1.37149_001	2.688059039	3.738824558	6.483992553
Aqu2.1.37150_001	6.975392753	2.059196858	2.81048878
Aqu2.1.37152_001	6.320826776	6.673515349	6.187174731
Aqu2.1.37153_001	1.911950177	0.515660246	0.350724222
Aqu2.1.37154_001	4.103650681	2.640716532	4.664970732
Aqu2.1.37155_001	5.34799803	3.344474283	4.734009268
Aqu2.1.37156_001	1.341044772	0.857504312	0.692322327
Aqu2.1.37157_001	2.318856678	2.097318384	2.078321255
Aqu2.1.37158_001	5.196973876	5.380417819	5.001790753
Aqu2.1.37160_001	1.652337169	3.070695054	2.336155055
Aqu2.1.37161_001	1.178530421	1.181526651	2.056620348
Aqu2.1.37162_001	0.350724222	0.590084382	1.675585295
Aqu2.1.37163_001	1.817555706	1.903153981	3.228588182
Aqu2.1.37164_001	3.437194003	4.726405575	3.906292843
Aqu2.1.37165_001	6.077958953	3.933947476	5.140009746
Aqu2.1.37166_001	2.084804321	3.398688919	2.490818745
Aqu2.1.37167_001	2.774499769	4.875049943	3.051527203
Aqu2.1.37168_001	4.86937212	4.045085196	3.52327681
Aqu2.1.37170_001	4.438755104	4.123576063	4.533124535
Aqu2.1.37171_001	0.775242783	0.664819998	0.623743833
Aqu2.1.37172_001	2.169391364	2.933001946	2.775792299
Aqu2.1.37173_001	1.66502549	0.70680433	0.934394045
Aqu2.1.37174_001	1.876601489	3.03573648	2.71643207
Aqu2.1.37175_001	1.38415447	2.106346077	1.668733206
Aqu2.1.37176_001	0.350724222	0.807089116	0.549231574
Aqu2.1.37180_001	0.531440344	1.121804072	0.667301178
Aqu2.1.37181_001	3.552986327	4.19659053	4.170559248
Aqu2.1.37182_001	5.12103696	4.424513098	4.134046294
Aqu2.1.37183_001	5.636900323	4.615776723	6.58066666
Aqu2.1.37184_001	1.609517829	3.696695034	3.253569676
Aqu2.1.37186_001	5.211837009	4.113322577	4.264622753
Aqu2.1.37187_001	0.455251659	1.334055595	0.78614039
Aqu2.1.37188_001	1.829983384	2.604029918	1.569798851
Aqu2.1.37190_001	1.224574387	0.803453111	0.787437126
Aqu2.1.37193_001	3.271725993	0.969326239	1.433839416
Aqu2.1.37194_001	5.372413029	2.421724575	3.056564658
Aqu2.1.37196_001	3.792521471	1.032963381	0.984588614
Aqu2.1.37197_001	1.039945131	1.408744934	0.578145714
Aqu2.1.37198_001	1.353642465	0.587895777	0.350724222
Aqu2.1.37200_001	1.067128047	0.712704036	1.333325582
Aqu2.1.37201_001	2.59446956	4.397760318	4.215047848
Aqu2.1.37203_001	0.986369246	1.884859383	1.408688538
Aqu2.1.37204_001	4.342180394	1.095852093	0.548679421
Aqu2.1.37205_001	1.201210515	1.380812535	1.413862888
Aqu2.1.37207_001	1.731341309	3.123489559	2.325366187
Aqu2.1.37208_001	4.097303754	1.635908356	1.882625886
Aqu2.1.37209_001	4.245308878	3.73980547	5.31421112
Aqu2.1.37211_001	3.635705878	0.640775744	0.747186773
Aqu2.1.37213_001	4.076461094	6.305493715	5.401400226
Aqu2.1.37214_001	1.872809409	2.810894484	3.121775353
Aqu2.1.37215_001	3.897220088	5.822121024	5.085206368
Aqu2.1.37217_001	2.634030756	3.192274416	3.341046016
Aqu2.1.37218_001	2.910576544	2.100771202	0.910500017
Aqu2.1.37219_001	4.343251834	5.025758606	3.339922756
Aqu2.1.37220_001	2.594696145	5.217903013	4.673648937
Aqu2.1.37221_001	2.308697437	1.125904641	1.164075051
Aqu2.1.37222_001	2.687791656	2.774942165	2.407280072
Aqu2.1.37223_001	1.949292214	1.494492326	2.53159279
Aqu2.1.37224_001	2.244364374	0.663695768	1.466510449
Aqu2.1.37225_001	3.407194163	3.557819606	4.026464838
Aqu2.1.37227_001	2.232993008	3.30288947	2.697516761
Aqu2.1.37228_001	1.59860146	2.981020378	2.291364623
Aqu2.1.37229_001	8.14227125	3.685788451	4.113954655
Aqu2.1.37230_001	2.295848754	1.258779994	1.199711027
Aqu2.1.37231_001	3.657596144	1.452662033	1.934015791
Aqu2.1.37232_001	2.812863033	0.606026798	0.350724222
Aqu2.1.37233_001	4.050183181	2.206870835	2.341375694
Aqu2.1.37234_001	4.763661159	2.841625707	3.048577704
Aqu2.1.37236_001	2.139753215	3.390026896	4.055672309
Aqu2.1.37238_001	5.180267187	1.940990712	2.113952334
Aqu2.1.37239_001	4.770154379	2.514313179	2.455869196
Aqu2.1.37241_001	2.009261559	3.463894149	4.081945298
Aqu2.1.37242_001	1.482175439	1.426915393	1.79100998
Aqu2.1.37243_001	0.858800215	1.195916539	0.350724222
Aqu2.1.37244_001	2.263427149	1.904227112	2.232711055
Aqu2.1.37245_001	5.090589876	2.943818126	3.67805088
Aqu2.1.37246_001	3.198861859	3.706347328	3.536017503
Aqu2.1.37248_001	2.983252348	4.326163947	4.310617839
Aqu2.1.37249_001	3.321365992	3.872488137	3.303553122
Aqu2.1.37250_001	7.144768786	7.131297612	6.500252784
Aqu2.1.37251_001	1.187683866	3.508216544	2.146886172
Aqu2.1.37252_001	3.550147916	2.568178831	2.437870978
Aqu2.1.37253_001	2.279359299	3.141991485	2.732569841
Aqu2.1.37254_001	1.352317817	2.473271858	2.645732831
Aqu2.1.37256_001	4.554741308	6.037414467	5.268411896
Aqu2.1.37257_001	6.19714184	2.647353006	3.777895491
Aqu2.1.37258_001	1.609715918	3.608656424	3.076708858
Aqu2.1.37259_001	5.160789601	5.894237867	5.610375688
Aqu2.1.37260_001	1.16885795	2.233353018	2.245225055
Aqu2.1.37261_001	6.819323654	5.5818986	6.383481985
Aqu2.1.37262_001	5.437035029	6.323690675	5.790591641
Aqu2.1.37263_001	7.054368323	7.929790093	8.478139096
Aqu2.1.37264_001	1.273616082	3.189885965	2.29690639
Aqu2.1.37265_001	2.358439934	2.804769289	2.662536375
Aqu2.1.37268_001	1.155001247	0.546983693	0.350724222
Aqu2.1.37269_001	1.444687647	2.097730422	1.835684987
Aqu2.1.37270_001	3.132536519	2.903356641	4.636753366
Aqu2.1.37271_001	2.116960183	1.943293176	3.601610606
Aqu2.1.37272_001	2.039369108	3.092919326	2.192411775
Aqu2.1.37273_001	4.222486333	3.139330476	3.318479962
Aqu2.1.37274_001	1.098588527	3.007479672	2.390689819
Aqu2.1.37276_001	1.868936822	2.366833051	2.021026563
Aqu2.1.37281_001	2.848183864	1.154183707	1.372834941
Aqu2.1.37282_001	0.995923524	0.497585683	1.186282752
Aqu2.1.37284_001	1.636642885	3.092403642	2.043687392
Aqu2.1.37285_001	5.589012814	2.633770143	2.705457937
Aqu2.1.37286_001	5.449322666	2.868866584	3.380729644
Aqu2.1.37289_001	3.452361692	1.569397767	1.7426461
Aqu2.1.37290_001	5.845560493	4.083012675	4.483602291
Aqu2.1.37292_001	4.000719303	1.676174876	1.770002762
Aqu2.1.37293_001	2.774044428	4.700158979	4.260485833
Aqu2.1.37294_001	1.090919714	1.325284941	2.178859807
Aqu2.1.37295_001	1.447827204	3.854495618	2.121991848
Aqu2.1.37296_001	0.658339386	0.959192447	0.774073673
Aqu2.1.37297_001	5.577819175	4.779377278	5.742261423
Aqu2.1.37298_001	0.73624782	1.277366369	0.851892733
Aqu2.1.37299_001	1.186994139	0.595989799	0.860732365
Aqu2.1.37300_001	4.067401169	3.297752731	5.803453511
Aqu2.1.37301_001	2.435971813	2.833321243	5.275090384
Aqu2.1.37309_001	2.834095521	2.727178556	2.146006718
Aqu2.1.37310_001	0.514557513	1.099199617	0.636537958
Aqu2.1.37320_001	4.653962865	2.899012769	3.052880305
Aqu2.1.37330_001	0.91042003	0.938052724	0.350724222
Aqu2.1.37341_001	0.990790013	1.145503015	1.676672614
Aqu2.1.37366_001	1.294876891	0.746819963	0.350724222
Aqu2.1.37368_001	1.757137591	0.683991161	0.776100913
Aqu2.1.37369_001	1.709679759	0.868989376	1.56250764
Aqu2.1.37372_001	1.173785034	1.536954028	1.011361704
Aqu2.1.37394_001	2.120062296	1.269187794	1.675869505
Aqu2.1.37407_001	5.318868704	5.233326781	5.55965577
Aqu2.1.37410_001	4.689548539	3.412678037	4.207093442
